Fe57(LR),-,,36759.4,,791.7,,2.15,,,,,,,,-,,36212.3,,602.5,,1.66,,,,,,,,-,,34679.3,,973.4,,2.81,,,,,,,,-,,34175.0,,110.7,,0.32,,,,,,,,-,,33348.1,,574.0,,1.72,,,,,,,,-,,34079.4,,367.2,,1.08,,,,,,,,-,,42567.3,,1309.0,,3.08,,,,,,,,-,,29413.2,,0.0,,0.00,,,,,,,,-,,29355.3,,167.5,,0.57,,381.386,ppt,381.386,ppt,5.99,,-,,30903.0,,474.1,,1.53,,592.318,ppt,592.318,ppt,10.91,,-,,30867.5,,17.7,,0.06,,587.493,ppt,587.493,ppt,0.41,,-,,30040.8,,1101.5,,3.67,,474.821,ppt,474.821,ppt,31.62,,-,,32362.5,,427.7,,1.32,,791.229,ppt,791.229,ppt,7.37,,-,,35123.1,,303.2,,0.86,,1167.464,ppt,1167.464,ppt,3.54,,-,,27981.5,,449.1,,1.60,,194.161,ppt,194.161,ppt,31.52,,-,,28584.0,,410.0,,1.43,,276.271,ppt,276.271,ppt,20.23,,-,,29604.7,,7.2,,0.02,,,,,,,,-,,35629.9,,1397.7,,3.92,,1210.442,ppt,1210.442,ppt,15.74,,-,,29874.4,,424.2,,1.42,,426.037,ppt,426.037,ppt,13.57,,-,,34830.7,,17.8,,0.05,,1101.515,ppt,1101.515,ppt,0.22,,-,,29829.0,,260.2,,0.87,,419.856,ppt,419.856,ppt,8.45,,-,,28871.3,,545.4,,1.89,,289.327,ppt,289.327,ppt,25.69,,-,,57090.6,,60.8,,0.11,,4135.264,ppt,4135.264,ppt,0.20,,-,,29418.2,,92.6,,0.31,,363.870,ppt,363.870,ppt,3.47,,-,,27860.5,,1254.7,,4.50,,151.575,ppt,151.575,ppt,112.81,,-,,28372.2,,645.1,,2.27,,,,,,,,-,,28651.9,,14.2,,0.05,,427.407,ppt,427.407,ppt,0.45,,-,,27243.1,,267.3,,0.98,,235.398,ppt,235.398,ppt,15.48,,-,,28745.2,,89.1,,0.31,,440.122,ppt,440.122,ppt,2.76,,-,,29176.2,,491.8,,1.69,,498.855,ppt,498.855,ppt,13.44,,-,,30673.5,,377.8,,1.23,,702.918,ppt,702.918,ppt,7.33,,-,,29198.8,,32.1,,0.11,,501.942,ppt,501.942,ppt,0.87,,-,,28823.3,,841.3,,2.92,,450.760,ppt,450.760,ppt,25.44,,-,,27086.8,,39.3,,0.15,,214.097,ppt,214.097,ppt,2.50,,
Sr88(LR),-,,193.4,,32.0,,16.52,,,,,,,,-,,243.7,,10.7,,4.39,,,,,,,,-,,383.8,,68.8,,17.93,,,,,,,,-,,646.5,,24.9,,3.86,,,,,,,,-,,1565.1,,21.4,,1.37,,,,,,,,-,,4447.3,,67.6,,1.52,,,,,,,,-,,12950.4,,306.3,,2.37,,,,,,,,-,,147.4,,52.1,,35.35,,,,,,,,-,,1937.5,,64.1,,3.31,,15.155,ppt,15.155,ppt,3.44,,-,,2984.7,,106.9,,3.58,,23.666,ppt,23.666,ppt,3.67,,-,,779.8,,7.1,,0.91,,5.745,ppt,5.745,ppt,1.01,,-,,2179.3,,220.7,,10.13,,17.120,ppt,17.120,ppt,10.48,,-,,3203.8,,274.1,,8.55,,25.447,ppt,25.447,ppt,8.75,,-,,885.5,,92.6,,10.46,,6.604,ppt,6.604,ppt,11.40,,-,,1557.4,,117.5,,7.55,,12.066,ppt,12.066,ppt,7.92,,-,,1416.5,,174.5,,12.32,,10.920,ppt,10.920,ppt,12.99,,-,,148.1,,3.6,,2.44,,,,,,,,-,,759.7,,0.0,,0.00,,5.576,ppt,5.576,ppt,0.01,,-,,1225.3,,67.6,,5.52,,9.360,ppt,9.360,ppt,5.87,,-,,45599.4,,1701.7,,3.73,,370.038,ppt,370.038,ppt,3.74,,-,,1049.2,,89.0,,8.48,,7.929,ppt,7.929,ppt,9.12,,-,,1348.5,,0.0,,0.00,,10.362,ppt,10.362,ppt,0.00,,-,,2413.3,,24.9,,1.03,,19.016,ppt,19.016,ppt,1.06,,-,,306.8,,78.3,,25.53,,1.894,ppt,1.894,ppt,33.61,,-,,1416.5,,131.7,,9.30,,10.914,ppt,10.914,ppt,9.81,,-,,129.0,,48.5,,37.59,,,,,,,,-,,2065.9,,3.4,,0.17,,16.348,ppt,16.348,ppt,0.17,,-,,563.4,,71.2,,12.63,,4.135,ppt,4.135,ppt,13.99,,-,,966.0,,64.0,,6.62,,7.408,ppt,7.408,ppt,7.02,,-,,573.5,,0.1,,0.02,,4.217,ppt,4.217,ppt,0.02,,-,,241.3,,0.1,,0.04,,1.517,ppt,1.517,ppt,0.06,,-,,1726.2,,71.2,,4.13,,13.586,ppt,13.586,ppt,4.26,,-,,540.8,,10.7,,1.97,,3.952,ppt,3.952,ppt,2.20,,-,,509.4,,40.9,,8.02,,3.696,ppt,3.696,ppt,8.99,,
Y89(LR),-,,112.9,,17.9,,15.85,,,,,,,,-,,2189.3,,142.5,,6.51,,,,,,,,-,,5539.9,,281.3,,5.08,,,,,,,,-,,14539.7,,231.6,,1.59,,,,,,,,-,,43387.0,,242.6,,0.56,,,,,,,,-,,140910.8,,1544.3,,1.10,,,,,,,,-,,421822.0,,3266.8,,0.77,,,,,,,,-,,121.7,,48.0,,39.41,,,,,,,,-,,3598.9,,206.6,,5.74,,162.040,ppt,162.040,ppt,3.13,,-,,124.9,,7.9,,6.36,,76.769,ppt,76.769,ppt,0.25,,-,,120.5,,106.8,,88.62,,76.661,ppt,76.661,ppt,3.42,,-,,12890.1,,14.2,,0.11,,390.100,ppt,390.100,ppt,0.09,,-,,10253.3,,224.4,,2.19,,325.379,ppt,325.379,ppt,1.69,,-,,179266.2,,3508.7,,1.96,,4473.930,ppt,4473.930,ppt,1.92,,-,,23775.4,,638.0,,2.68,,657.288,ppt,657.288,ppt,2.38,,-,,3659.3,,7.0,,0.19,,163.524,ppt,163.524,ppt,0.10,,-,,39.9,,6.7,,16.69,,,,,,,,-,,115.5,,7.0,,6.09,,78.548,ppt,78.548,ppt,0.22,,-,,359.5,,117.3,,32.64,,84.537,ppt,84.537,ppt,3.41,,-,,155.6,,7.1,,4.59,,79.533,ppt,79.533,ppt,0.22,,-,,92.0,,3.9,,4.23,,77.972,ppt,77.972,ppt,0.12,,-,,33.5,,23.6,,70.62,,76.534,ppt,76.534,ppt,0.76,,-,,611.2,,10.7,,1.75,,90.716,ppt,90.716,ppt,0.29,,-,,55.7,,15.8,,28.43,,77.080,ppt,77.080,ppt,0.50,,-,,123531.6,,2511.1,,2.03,,3107.891,ppt,3107.891,ppt,1.98,,-,,50.1,,23.7,,47.30,,,,,,,,-,,79144.5,,2636.8,,3.33,,2018.124,ppt,2018.124,ppt,3.21,,-,,188689.4,,1749.4,,0.93,,4706.988,ppt,4706.988,ppt,0.91,,-,,81.9,,18.3,,22.34,,77.473,ppt,77.473,ppt,0.58,,-,,36.2,,19.7,,54.57,,76.350,ppt,76.350,ppt,0.63,,-,,32.4,,34.0,,105.03,,76.256,ppt,76.256,ppt,1.09,,-,,195474.0,,2518.4,,1.29,,4873.522,ppt,4873.522,ppt,1.27,,-,,33154.0,,934.2,,2.82,,889.252,ppt,889.252,ppt,2.58,,-,,62424.5,,992.6,,1.59,,1607.719,ppt,1607.719,ppt,1.52,,
Zr91(LR),-,,1073.5,,86.6,,8.07,,,,,,,,-,,136234.7,,5697.6,,4.18,,,,,,,,-,,367486.0,,14652.2,,3.99,,,,,,,,-,,1006107.2,,14383.7,,1.43,,,,,,,,-,,2945889.5,,19801.0,,0.67,,,,,,,,-,,9681719.3,,65715.7,,0.68,,,,,,,,-,,29538883.7,,7487.0,,0.03,,,,,,,,-,,1185.1,,47.2,,3.99,,,,,,,,-,,190299.7,,4976.8,,2.62,,29340.537,ppt,29340.537,ppt,1.09,,-,,1467.4,,46.9,,3.20,,17229.287,ppt,17229.287,ppt,0.02,,-,,3516.8,,3178.4,,90.38,,17360.731,ppt,17360.731,ppt,1.17,,-,,487006.5,,3927.3,,0.81,,48370.592,ppt,48370.592,ppt,0.52,,-,,808158.3,,22179.6,,2.74,,68968.500,ppt,68968.500,ppt,2.06,,-,,16006911.9,,428056.1,,2.67,,1043779.979,ppt,1043779.979,ppt,2.63,,-,,704880.8,,2116.6,,0.30,,62344.527,ppt,62344.527,ppt,0.22,,-,,611104.0,,25495.4,,4.17,,56329.908,ppt,56329.908,ppt,2.90,,-,,1053.2,,22.1,,2.10,,,,,,,,-,,1325.0,,61.9,,4.67,,17228.614,ppt,17228.614,ppt,0.02,,-,,2684.9,,70.1,,2.61,,17315.832,ppt,17315.832,ppt,0.03,,-,,1353.8,,80.0,,5.91,,17230.463,ppt,17230.463,ppt,0.03,,-,,1291.9,,99.8,,7.73,,17226.489,ppt,17226.489,ppt,0.04,,-,,1190.2,,42.9,,3.61,,17219.966,ppt,17219.966,ppt,0.02,,-,,3072.0,,158.1,,5.14,,17340.665,ppt,17340.665,ppt,0.06,,-,,1675.3,,55.4,,3.31,,17251.079,ppt,17251.079,ppt,0.02,,-,,4489537.1,,141596.2,,3.15,,305091.735,ppt,305091.735,ppt,2.98,,-,,1003.5,,139.7,,13.92,,,,,,,,-,,3674092.5,,87887.0,,2.39,,252794.270,ppt,252794.270,ppt,2.23,,-,,20153687.4,,303917.9,,1.51,,1309755.829,ppt,1309755.829,ppt,1.49,,-,,4770.7,,1518.3,,31.82,,17452.797,ppt,17452.797,ppt,0.56,,-,,2062.6,,184.9,,8.97,,17279.107,ppt,17279.107,ppt,0.07,,-,,1657.6,,116.2,,7.01,,17253.131,ppt,17253.131,ppt,0.04,,-,,3337454.9,,88690.0,,2.66,,231203.143,ppt,231203.143,ppt,2.46,,-,,861093.3,,8250.5,,0.96,,72375.272,ppt,72375.272,ppt,0.73,,-,,8319262.6,,139679.9,,1.68,,550724.304,ppt,550724.304,ppt,1.63,,
Zr92(LR),-,,1023.0,,89.8,,8.78,,,,,,,,-,,214672.1,,6259.6,,2.92,,,,,,,,-,,575860.2,,12462.6,,2.16,,,,,,,,-,,1585118.9,,30543.9,,1.93,,,,,,,,-,,4701245.5,,20151.9,,0.43,,,,,,,,-,,15330932.1,,157666.6,,1.03,,,,,,,,-,,46656357.2,,431253.7,,0.92,,,,,,,,-,,1252.7,,47.4,,3.79,,,,,,,,-,,302403.7,,6189.6,,2.05,,28876.900,ppt,28876.900,ppt,0.87,,-,,3046.3,,48.4,,1.59,,16720.806,ppt,16720.806,ppt,0.01,,-,,7987.2,,4711.6,,58.99,,16921.442,ppt,16921.442,ppt,1.13,,-,,771776.4,,8803.1,,1.14,,47936.851,ppt,47936.851,ppt,0.75,,-,,1279774.9,,43071.0,,3.37,,68565.292,ppt,68565.292,ppt,2.55,,-,,24995634.5,,581971.9,,2.33,,1031602.108,ppt,1031602.108,ppt,2.29,,-,,1110121.6,,14653.6,,1.32,,61676.135,ppt,61676.135,ppt,0.96,,-,,970142.3,,38377.3,,3.96,,55991.951,ppt,55991.951,ppt,2.78,,-,,1081.3,,27.4,,2.53,,,,,,,,-,,4062.2,,198.9,,4.90,,16769.017,ppt,16769.017,ppt,0.05,,-,,4971.3,,157.4,,3.17,,16805.933,ppt,16805.933,ppt,0.04,,-,,5601.6,,230.0,,4.11,,16831.529,ppt,16831.529,ppt,0.06,,-,,3100.2,,435.5,,14.05,,16729.953,ppt,16729.953,ppt,0.11,,-,,2122.9,,264.4,,12.45,,16690.266,ppt,16690.266,ppt,0.06,,-,,7995.5,,483.1,,6.04,,16928.737,ppt,16928.737,ppt,0.12,,-,,5179.3,,223.9,,4.32,,16814.379,ppt,16814.379,ppt,0.05,,-,,7045356.0,,121548.8,,1.73,,302696.887,ppt,302696.887,ppt,1.63,,-,,999.3,,49.8,,4.98,,,,,,,,-,,5835016.0,,134624.6,,2.31,,253551.588,ppt,253551.588,ppt,2.16,,-,,31853249.0,,623325.7,,1.96,,1310081.547,ppt,1310081.547,ppt,1.93,,-,,7811.5,,2564.8,,32.83,,16924.598,ppt,16924.598,ppt,0.62,,-,,4118.4,,248.7,,6.04,,16774.630,ppt,16774.630,ppt,0.06,,-,,2742.6,,3.1,,0.11,,16718.763,ppt,16718.763,ppt,0.00,,-,,5241533.1,,144229.6,,2.75,,229451.853,ppt,229451.853,ppt,2.55,,-,,1368214.6,,17413.1,,1.27,,72166.883,ppt,72166.883,ppt,0.98,,-,,13090480.8,,145852.8,,1.11,,548176.358,ppt,548176.358,ppt,1.08,,
Nb93(LR),-,,12.3,,3.2,,25.98,,,,,,,,-,,29.2,,2.0,,6.73,,,,,,,,-,,79.0,,2.1,,2.69,,,,,,,,-,,173.5,,8.5,,4.89,,,,,,,,-,,488.0,,25.5,,5.22,,,,,,,,-,,1493.8,,49.2,,3.29,,,,,,,,-,,4344.4,,137.7,,3.17,,,,,,,,-,,10.0,,0.0,,0.00,,,,,,,,-,,53.3,,3.2,,5.98,,0.464,ppt,0.464,ppt,5.36,,-,,23.5,,4.2,,18.05,,0.231,ppt,0.231,ppt,14.35,,-,,31.0,,2.1,,6.84,,0.290,ppt,0.290,ppt,5.72,,-,,154.0,,2.1,,1.38,,1.252,ppt,1.252,ppt,1.33,,-,,79.5,,0.7,,0.89,,0.669,ppt,0.669,ppt,0.83,,-,,984.3,,51.3,,5.21,,7.745,ppt,7.745,ppt,5.18,,-,,261.8,,6.7,,2.57,,2.095,ppt,2.095,ppt,2.51,,-,,56.3,,7.4,,13.20,,0.487,ppt,0.487,ppt,11.92,,-,,12.3,,1.8,,14.43,,,,,,,,-,,57.5,,14.8,,25.82,,0.480,ppt,0.480,ppt,24.22,,-,,442.8,,5.3,,1.20,,3.493,ppt,3.493,ppt,1.19,,-,,32.3,,10.3,,31.79,,0.282,ppt,0.282,ppt,28.43,,-,,76.8,,1.7,,2.25,,0.630,ppt,0.630,ppt,2.14,,-,,29.0,,6.4,,22.10,,0.256,ppt,0.256,ppt,19.53,,-,,25.3,,1.8,,7.00,,0.227,ppt,0.227,ppt,6.08,,-,,16.5,,5.7,,34.28,,0.159,ppt,0.159,ppt,27.85,,-,,2255.5,,63.6,,2.82,,17.670,ppt,17.670,ppt,2.82,,-,,8.3,,3.9,,47.14,,,,,,,,-,,207.8,,0.4,,0.17,,1.685,ppt,1.685,ppt,0.16,,-,,977.0,,24.0,,2.46,,7.702,ppt,7.702,ppt,2.44,,-,,19.3,,8.8,,45.92,,0.211,ppt,0.211,ppt,32.76,,-,,27.4,,0.5,,2.01,,0.275,ppt,0.275,ppt,1.57,,-,,25.8,,3.2,,12.36,,0.262,ppt,0.262,ppt,9.50,,-,,1085.0,,16.3,,1.50,,8.546,ppt,8.546,ppt,1.49,,-,,60.0,,0.0,,0.00,,0.530,ppt,0.530,ppt,0.00,,-,,222.0,,16.3,,7.33,,1.797,ppt,1.797,ppt,7.08,,
Ba137(LR),-,,18.8,,26.6,,141.42,,,,,,,,-,,15.1,,7.1,,47.45,,,,,,,,-,,57.6,,17.8,,30.91,,,,,,,,-,,145.4,,70.8,,48.70,,,,,,,,-,,303.0,,108.7,,35.88,,,,,,,,-,,961.1,,121.0,,12.59,,,,,,,,-,,2816.1,,10.5,,0.37,,,,,,,,-,,5.6,,7.9,,141.42,,,,,,,,-,,204.1,,11.6,,5.67,,7.966,ppt,7.966,ppt,5.38,,-,,279.1,,46.3,,16.59,,10.744,ppt,10.744,ppt,15.97,,-,,140.1,,0.8,,0.61,,5.596,ppt,5.596,ppt,0.56,,-,,92.0,,11.8,,12.81,,3.814,ppt,3.814,ppt,11.44,,-,,302.6,,22.4,,7.42,,11.613,ppt,11.613,ppt,7.16,,-,,92.8,,46.2,,49.81,,3.846,ppt,3.846,ppt,44.53,,-,,211.1,,28.5,,13.50,,8.225,ppt,8.225,ppt,12.83,,-,,170.3,,11.9,,6.97,,6.713,ppt,6.713,ppt,6.54,,-,,0.0,,0.0,,,not def.,,,,,,,-,,140.6,,21.4,,15.19,,5.818,ppt,5.818,ppt,13.59,,-,,400.1,,11.1,,2.76,,15.432,ppt,15.432,ppt,2.65,,-,,3684.5,,320.4,,8.69,,137.073,ppt,137.073,ppt,8.66,,-,,94.6,,15.5,,16.37,,4.115,ppt,4.115,ppt,13.93,,-,,188.4,,3.5,,1.86,,7.591,ppt,7.591,ppt,1.71,,-,,170.8,,7.1,,4.16,,6.938,ppt,6.938,ppt,3.79,,-,,118.2,,53.8,,45.49,,4.989,ppt,4.989,ppt,39.90,,-,,347.0,,85.4,,24.62,,13.464,ppt,13.464,ppt,23.50,,-,,6.3,,0.0,,0.00,,,,,,,,-,,171.4,,13.4,,7.80,,6.729,ppt,6.729,ppt,7.36,,-,,258.9,,3.6,,1.38,,9.971,ppt,9.971,ppt,1.33,,-,,153.1,,24.9,,16.28,,6.051,ppt,6.051,ppt,15.26,,-,,100.3,,15.9,,15.83,,4.095,ppt,4.095,ppt,14.35,,-,,35.1,,14.2,,40.42,,1.680,ppt,1.680,ppt,31.25,,-,,409.7,,18.2,,4.45,,15.554,ppt,15.554,ppt,4.34,,-,,94.0,,30.4,,32.40,,3.862,ppt,3.862,ppt,29.20,,-,,79.9,,20.9,,26.21,,3.341,ppt,3.341,ppt,23.22,,
La138(LR),-,,31.7,,12.2,,38.42,,,,,,,,-,,116.6,,4.6,,3.94,,,,,,,,-,,344.9,,11.7,,3.40,,,,,,,,-,,658.0,,9.7,,1.47,,,,,,,,-,,1977.5,,1.5,,0.08,,,,,,,,-,,6136.3,,25.6,,0.42,,,,,,,,-,,18135.9,,68.5,,0.38,,,,,,,,-,,35.3,,2.0,,5.61,,,,,,,,-,,1280.1,,7.6,,0.59,,2.541,ppt,2.541,ppt,0.57,,-,,1661.8,,33.3,,2.00,,3.270,ppt,3.270,ppt,1.94,,-,,931.3,,10.9,,1.17,,1.875,ppt,1.875,ppt,1.11,,-,,577.0,,0.6,,0.11,,1.199,ppt,1.199,ppt,0.10,,-,,1746.3,,27.8,,1.59,,3.432,ppt,3.432,ppt,1.55,,-,,678.5,,7.5,,1.10,,1.392,ppt,1.392,ppt,1.03,,-,,1514.6,,49.1,,3.24,,2.989,ppt,2.989,ppt,3.14,,-,,1056.7,,4.2,,0.40,,2.115,ppt,2.115,ppt,0.38,,-,,25.7,,3.3,,12.66,,,,,,,,-,,911.9,,22.3,,2.44,,1.856,ppt,1.856,ppt,2.29,,-,,2334.2,,34.5,,1.48,,4.573,ppt,4.573,ppt,1.44,,-,,23151.0,,218.5,,0.94,,44.329,ppt,44.329,ppt,0.94,,-,,599.1,,23.5,,3.93,,1.259,ppt,1.259,ppt,3.57,,-,,1171.7,,28.3,,2.41,,2.353,ppt,2.353,ppt,2.30,,-,,1496.8,,13.6,,0.91,,2.974,ppt,2.974,ppt,0.88,,-,,777.3,,3.5,,0.45,,1.599,ppt,1.599,ppt,0.41,,-,,2103.9,,42.5,,2.02,,4.133,ppt,4.133,ppt,1.96,,-,,27.4,,1.5,,5.41,,,,,,,,-,,1045.1,,20.1,,1.92,,2.107,ppt,2.107,ppt,1.82,,-,,1603.7,,4.4,,0.27,,3.174,ppt,3.174,ppt,0.26,,-,,866.2,,3.3,,0.38,,1.766,ppt,1.766,ppt,0.35,,-,,688.0,,29.1,,4.22,,1.426,ppt,1.426,ppt,3.89,,-,,190.6,,3.1,,1.63,,0.475,ppt,0.475,ppt,1.25,,-,,2406.4,,40.0,,1.66,,4.707,ppt,4.707,ppt,1.62,,-,,513.3,,73.6,,14.34,,1.092,ppt,1.092,ppt,12.87,,-,,362.8,,3.7,,1.01,,0.804,ppt,0.804,ppt,0.87,,
La139(LR),-,,1.5,,0.1,,7.44,,,,,,,,-,,72.1,,83.1,,115.33,,,,,,,,-,,35.0,,0.8,,2.23,,,,,,,,-,,67.7,,2.9,,4.29,,,,,,,,-,,194.8,,0.1,,0.07,,,,,,,,-,,614.0,,0.7,,0.12,,,,,,,,-,,1821.4,,7.9,,0.43,,,,,,,,-,,3.5,,1.3,,36.37,,,,,,,,-,,74.3,,0.1,,0.19,,1.215,ppt,1.215,ppt,0.22,,-,,94.3,,5.9,,6.30,,1.600,ppt,1.600,ppt,7.14,,-,,30.4,,2.6,,8.59,,0.372,ppt,0.372,ppt,13.53,,-,,671.3,,4.3,,0.64,,12.695,ppt,12.695,ppt,0.65,,-,,268.1,,5.5,,2.06,,4.942,ppt,4.942,ppt,2.15,,-,,93.2,,1.5,,1.59,,1.578,ppt,1.578,ppt,1.81,,-,,1701.4,,51.1,,3.00,,32.505,ppt,32.505,ppt,3.02,,-,,103.2,,0.7,,0.69,,1.771,ppt,1.771,ppt,0.77,,-,,1.8,,0.9,,51.91,,,,,,,,-,,150.1,,0.4,,0.28,,2.706,ppt,2.706,ppt,0.30,,-,,840.1,,17.2,,2.05,,15.976,ppt,15.976,ppt,2.07,,-,,485.9,,10.3,,2.12,,9.164,ppt,9.164,ppt,2.17,,-,,81.4,,1.8,,2.26,,1.385,ppt,1.385,ppt,2.55,,-,,27.0,,0.4,,1.57,,0.339,ppt,0.339,ppt,2.41,,-,,70.7,,2.0,,2.80,,1.179,ppt,1.179,ppt,3.23,,-,,6.4,,1.1,,17.68,,-0.057,ppt,-0.057,ppt,38.05,,-,,2636.0,,33.2,,1.26,,50.511,ppt,50.511,ppt,1.27,,-,,2.0,,0.6,,29.51,,,,,,,,-,,1191.1,,13.7,,1.15,,22.721,ppt,22.721,ppt,1.16,,-,,11.6,,2.2,,18.98,,0.037,ppt,0.037,ppt,112.61,,-,,30.4,,2.1,,6.98,,0.400,ppt,0.400,ppt,10.20,,-,,28.9,,1.0,,3.43,,0.371,ppt,0.371,ppt,5.13,,-,,62.5,,78.9,,126.26,,1.017,ppt,1.017,ppt,149.19,,-,,7096.8,,133.6,,1.88,,136.289,ppt,136.289,ppt,1.88,,-,,950.1,,20.9,,2.20,,18.086,ppt,18.086,ppt,2.23,,-,,34.3,,2.7,,7.83,,0.475,ppt,0.475,ppt,10.88,,
Ce140(LR),-,,3.7,,3.2,,87.03,,,,,,,,-,,51.0,,2.8,,5.55,,,,,,,,-,,167.5,,7.8,,4.64,,,,,,,,-,,346.5,,3.5,,1.02,,,,,,,,-,,999.5,,4.9,,0.50,,,,,,,,-,,3231.5,,39.6,,1.23,,,,,,,,-,,9948.8,,13.5,,0.14,,,,,,,,-,,4.8,,2.6,,53.64,,,,,,,,-,,671.5,,0.7,,0.11,,13.014,ppt,13.014,ppt,0.09,,-,,187.5,,14.8,,7.92,,4.601,ppt,4.601,ppt,5.61,,-,,59.5,,2.1,,3.57,,2.376,ppt,2.376,ppt,1.55,,-,,4239.1,,62.2,,1.47,,75.028,ppt,75.028,ppt,1.44,,-,,620.0,,42.4,,6.84,,12.119,ppt,12.119,ppt,6.09,,-,,4338.7,,53.0,,1.22,,76.760,ppt,76.760,ppt,1.20,,-,,8810.8,,146.5,,1.66,,154.496,ppt,154.496,ppt,1.65,,-,,249.5,,33.2,,13.32,,5.678,ppt,5.678,ppt,10.17,,-,,1.7,,0.7,,39.60,,,,,,,,-,,329.5,,0.7,,0.21,,7.123,ppt,7.123,ppt,0.17,,-,,1329.5,,75.7,,5.69,,24.505,ppt,24.505,ppt,5.37,,-,,840.5,,9.2,,1.09,,16.005,ppt,16.005,ppt,1.00,,-,,173.0,,36.8,,21.25,,4.402,ppt,4.402,ppt,14.52,,-,,63.5,,4.9,,7.79,,2.499,ppt,2.499,ppt,3.44,,-,,190.5,,7.8,,4.08,,4.707,ppt,4.707,ppt,2.87,,-,,16.7,,4.7,,28.28,,1.685,ppt,1.685,ppt,4.86,,-,,35251.1,,434.4,,1.23,,614.154,ppt,614.154,ppt,1.23,,-,,5.3,,0.4,,7.44,,,,,,,,-,,3312.6,,35.4,,1.07,,58.916,ppt,58.916,ppt,1.05,,-,,4980.5,,115.4,,2.32,,87.907,ppt,87.907,ppt,2.28,,-,,69.0,,5.7,,8.20,,2.533,ppt,2.533,ppt,3.88,,-,,55.5,,6.4,,11.47,,2.298,ppt,2.298,ppt,4.81,,-,,12.0,,2.8,,23.57,,1.542,ppt,1.542,ppt,3.19,,-,,58156.8,,850.6,,1.46,,1012.257,ppt,1012.257,ppt,1.46,,-,,1656.4,,79.4,,4.79,,30.127,ppt,30.127,ppt,4.58,,-,,1873.8,,38.2,,2.04,,33.905,ppt,33.905,ppt,1.96,,
Pr141(LR),-,,8.9,,7.9,,88.39,,,,,,,,-,,16.7,,9.4,,56.57,,,,,,,,-,,42.7,,0.9,,2.21,,,,,,,,-,,87.5,,3.5,,4.04,,,,,,,,-,,279.8,,9.7,,3.45,,,,,,,,-,,823.5,,4.9,,0.60,,,,,,,,-,,2522.0,,2.8,,0.11,,,,,,,,-,,18.3,,2.4,,12.86,,,,,,,,-,,108.0,,17.0,,15.71,,1.527,ppt,1.527,ppt,15.28,,-,,93.0,,8.5,,9.12,,1.321,ppt,1.321,ppt,8.83,,-,,58.0,,15.6,,26.82,,0.840,ppt,0.840,ppt,25.47,,-,,392.0,,1.4,,0.36,,5.431,ppt,5.431,ppt,0.36,,-,,168.1,,8.3,,4.95,,2.353,ppt,2.353,ppt,4.86,,-,,73.5,,12.0,,16.35,,1.053,ppt,1.053,ppt,15.70,,-,,800.5,,31.8,,3.97,,11.047,ppt,11.047,ppt,3.96,,-,,209.5,,16.3,,7.76,,2.922,ppt,2.922,ppt,7.65,,-,,27.5,,3.5,,12.86,,,,,,,,-,,105.0,,18.4,,17.51,,1.360,ppt,1.360,ppt,18.59,,-,,263.5,,12.0,,4.56,,3.539,ppt,3.539,ppt,4.67,,-,,205.0,,7.1,,3.45,,2.735,ppt,2.735,ppt,3.55,,-,,39.5,,4.9,,12.53,,0.459,ppt,0.459,ppt,14.81,,-,,82.0,,11.3,,13.80,,1.044,ppt,1.044,ppt,14.90,,-,,82.5,,2.1,,2.57,,1.051,ppt,1.051,ppt,2.78,,-,,53.5,,4.9,,9.25,,0.652,ppt,0.652,ppt,10.44,,-,,3267.1,,105.4,,3.23,,44.829,ppt,44.829,ppt,3.23,,-,,31.0,,5.7,,18.25,,,,,,,,-,,1401.1,,22.6,,1.61,,19.129,ppt,19.129,ppt,1.63,,-,,50.7,,17.9,,35.36,,0.565,ppt,0.565,ppt,43.60,,-,,69.0,,8.5,,12.30,,0.817,ppt,0.817,ppt,14.28,,-,,72.9,,6.9,,9.49,,0.870,ppt,0.870,ppt,10.92,,-,,55.6,,6.3,,11.31,,0.632,ppt,0.632,ppt,13.67,,-,,3271.5,,9.9,,0.30,,44.842,ppt,44.842,ppt,0.30,,-,,655.5,,36.1,,5.50,,8.880,ppt,8.880,ppt,5.58,,-,,64.5,,2.1,,3.29,,0.755,ppt,0.755,ppt,3.86,,
