Fe57(LR),-,,44335.6,,306.8,,0.69,,,,,,,,-,,41086.9,,799,,1.94,,,,,,,,-,,41934.4,,1241.5,,2.96,,,,,,,,-,,40171.5,,75,,0.19,,,,,,,,-,,40290,,406.5,,1.01,,,,,,,,-,,40834.8,,1712,,4.19,,,,,,,,-,,49285.2,,835.1,,1.69,,,,,,,,-,,33151.6,,666.8,,2.01,,,,,,,,-,,27873.1,,794.9,,2.85,,99.970464,ppt,100.27050474,ppt,100.3,,-,,30159.2,,520.5,,1.73,,388.35280054,ppt,65.65325358,ppt,16.91,,-,,29607.3,,195.9,,0.66,,318.72489327,ppt,24.71641406,ppt,7.75,,-,,29965.2,,167.5,,0.56,,363.87786108,ppt,21.13070549,ppt,5.81,,-,,29398,,185.4,,0.63,,51.89412692,ppt,23.38292294,ppt,45.06,,-,,30557.5,,14.1,,0.05,,198.16665842,ppt,1.77501494,ppt,0.9,,-,,29267,,28.5,,0.1,,505.0289776,ppt,3.59462824,ppt,0.71,,-,,32420.4,,481.3,,1.48,,902.81218064,ppt,60.71175471,ppt,6.72,,-,,31245.6,,574,,1.84,,,,,,,,-,,104570.6,,14.1,,0.01,,10004.06802497,ppt,1.78393461,ppt,0.02,,-,,30555.1,,1465.2,,4.8,,438.28659663,ppt,184.82008571,ppt,42.17,,-,,30726.5,,281.6,,0.92,,459.91069918,ppt,35.52705781,ppt,7.72,,-,,29453.5,,534.6,,1.82,,299.32406508,ppt,67.44164803,ppt,22.53,,-,,27545.5,,260.1,,0.94,,58.64278952,ppt,32.8154772,ppt,55.96,,-,,31593.7,,716.7,,2.27,,328.86365508,ppt,90.4008865,ppt,27.49,,-,,33297.8,,260.3,,0.78,,543.8274804,ppt,32.82885671,ppt,6.04,,-,,33116.3,,189,,0.57,,520.93563843,ppt,23.8422861,ppt,4.58,,-,,29428.4,,92.6,,0.31,,,,,,,,-,,33257.4,,381.6,,1.15,,538.73444764,ppt,48.13055585,ppt,8.93,,-,,34424.8,,106.9,,0.31,,685.99089631,ppt,13.49100551,ppt,1.97,,-,,34311.4,,1044.7,,3.04,,671.68940804,ppt,131.77924984,ppt,19.62
Sr88(LR),-,,237.3,,35.7,,15.05,,,,,,,,-,,286,,64.9,,22.68,,,,,,,,-,,754.7,,7.2,,0.95,,,,,,,,-,,714.4,,14.3,,2,,,,,,,,-,,1756.3,,227.8,,12.97,,,,,,,,-,,5436.7,,249.1,,4.58,,,,,,,,-,,15217.2,,35.7,,0.23,,,,,,,,-,,203.3,,11.1,,5.45,,,,,,,,-,,455.1,,67.6,,14.85,,1.91779418,ppt,0.46880961,ppt,24.45,,-,,1029,,53.4,,5.19,,5.89768279,ppt,0.37048709,ppt,6.28,,-,,326.8,,35.5,,10.85,,1.02784567,ppt,0.24592889,ppt,23.93,,-,,601.1,,67.7,,11.26,,2.92997409,ppt,0.4693,ppt,16.02,,-,,4271.1,,3.7,,0.09,,28.37155575,ppt,0.0257453,ppt,0.09,,-,,6310.3,,74.7,,1.18,,42.51364042,ppt,0.51809346,ppt,1.22,,-,,1351.1,,60.5,,4.48,,8.18576957,ppt,0.41952575,ppt,5.13,,-,,4006.7,,227.9,,5.69,,26.60231182,ppt,1.58076127,ppt,5.94,,-,,201.8,,22.6,,11.19,,,,,,,,-,,3203.8,,17.7,,0.55,,21.03428209,ppt,0.12308704,ppt,0.59,,-,,2846.3,,24.9,,0.87,,18.50069226,ppt,0.17261609,ppt,0.93,,-,,2063.4,,170.8,,8.28,,13.07153819,ppt,1.18477408,ppt,9.06,,-,,2078.5,,99.6,,4.79,,13.17591166,ppt,0.69095475,ppt,5.24,,-,,2307.6,,153.1,,6.63,,14.7647463,ppt,1.06168703,ppt,7.19,,-,,1675.9,,106.9,,6.38,,10.37354764,ppt,0.74121938,ppt,7.15,,-,,1147.3,,57,,4.96,,6.70799308,ppt,0.39500642,ppt,5.89,,-,,2390.6,,320.4,,13.4,,15.33024706,ppt,2.22194178,ppt,14.49,,-,,194,,25.8,,13.29,,,,,,,,-,,1836.8,,163.7,,8.91,,11.48992763,ppt,1.13524503,ppt,9.88,,-,,5134.5,,14.2,,0.28,,34.35968001,ppt,0.09832252,ppt,0.29,,-,,2113.7,,149.4,,7.07,,13.40974059,ppt,1.03643212,ppt,7.73
Y89(LR),-,,256.4,,71.1,,27.75,,,,,,,,-,,2506.5,,85.5,,3.41,,,,,,,,-,,6343.1,,142.4,,2.25,,,,,,,,-,,16380.9,,278,,1.7,,,,,,,,-,,50062.4,,1013.5,,2.02,,,,,,,,-,,164034.6,,2350.1,,1.43,,,,,,,,-,,486888,,535.1,,0.11,,,,,,,,-,,165.8,,21.4,,12.88,,,,,,,,-,,328516,,5057.2,,1.54,,7053.9577638,ppt,107.46996202,ppt,1.52,,-,,12608,,591.3,,4.69,,340.66974222,ppt,12.56521004,ppt,3.69,,-,,103.1,,19.9,,19.31,,74.93292848,ppt,0.42324813,ppt,0.56,,-,,31331.3,,217.5,,0.69,,738.55527024,ppt,4.62217007,ppt,0.63,,-,,762363.2,,19916.7,,2.61,,16275.25480357,ppt,423.24411887,ppt,2.6,,-,,1154987.2,,11030.9,,0.96,,24618.81552064,ppt,234.41434668,ppt,0.95,,-,,32561.6,,552.7,,1.7,,767.27715612,ppt,11.74551116,ppt,1.53,,-,,43851.2,,642,,1.46,,1007.19086555,ppt,13.64336577,ppt,1.35,,-,,246.3,,28.5,,11.57,,,,,,,,-,,68021.6,,1260.7,,1.85,,1520.83090932,ppt,26.79085504,ppt,1.76,,-,,221743.2,,1245.6,,0.56,,4784.95398479,ppt,26.4707893,ppt,0.55,,-,,22165.3,,541.6,,2.44,,543.77074985,ppt,11.51034548,ppt,2.12,,-,,6720.7,,28.5,,0.42,,215.56170185,ppt,0.60632172,ppt,0.28,,-,,13504.6,,548.6,,4.06,,359.72371021,ppt,11.65835711,ppt,3.24,,-,,31944,,477.8,,1.5,,753.28789498,ppt,10.15269573,ppt,1.35,,-,,6929.6,,124.5,,1.8,,221.71326732,ppt,2.64617734,ppt,1.19,,-,,11207.7,,726.5,,6.48,,312.62563771,ppt,15.43903978,ppt,4.94,,-,,125,,20.7,,16.52,,,,,,,,-,,7015.3,,3.6,,0.05,,223.53286415,ppt,0.07588413,ppt,0.03,,-,,2498.9,,60.5,,2.42,,127.55749877,ppt,1.28627359,ppt,1.01,,-,,5444.2,,373.7,,6.86,,190.14684835,ppt,7.94228865,ppt,4.18
Zr91(LR),-,,1340.8,,161.1,,12.01,,,,,,,,-,,148291.9,,1116.7,,0.75,,,,,,,,-,,413624,,957.2,,0.23,,,,,,,,-,,1111536.9,,14522.1,,1.31,,,,,,,,-,,3348713.4,,52413.3,,1.57,,,,,,,,-,,11297432.4,,133834.1,,1.18,,,,,,,,-,,33748807,,586930.9,,1.74,,,,,,,,-,,1398.9,,39.5,,2.82,,,,,,,,-,,22843811.5,,268440.8,,1.18,,1296703.98754831,ppt,15046.22814078,ppt,1.16,,-,,1178109.2,,29312.5,,2.49,,82331.51971747,ppt,1642.97806366,ppt,2,,-,,1218.3,,223.2,,18.32,,16366.24889304,ppt,12.51070434,ppt,0.08,,-,,1997952.7,,28447.6,,1.42,,128284.11903238,ppt,1594.50164272,ppt,1.24,,-,,4018871.6,,23738,,0.59,,241554.84795331,ppt,1330.52761732,ppt,0.55,,-,,11393211.1,,187298.5,,1.64,,654889.93522158,ppt,10498.16695024,ppt,1.6,,-,,669138.7,,7157.2,,1.07,,53753.49298263,ppt,401.16270784,ppt,0.75,,-,,2603165.9,,36693.2,,1.41,,162156.59772658,ppt,2056.67169519,ppt,1.27,,-,,1350.8,,131.1,,9.7,,,,,,,,-,,1116990.8,,27746,,2.48,,78855.8074108,ppt,1555.17415602,ppt,1.97,,-,,5018116,,65766.2,,1.31,,297565.64846841,ppt,3686.2253439,ppt,1.24,,-,,2687141.4,,85614.8,,3.19,,166913.45983345,ppt,4798.74902338,ppt,2.87,,-,,831468.7,,2045.6,,0.25,,62902.16027751,ppt,114.65620547,ppt,0.18,,-,,716890.1,,34114.9,,4.76,,56479.98078628,ppt,1912.15301566,ppt,3.39,,-,,1430728.6,,20130.1,,1.41,,96488.25878453,ppt,1128.30035195,ppt,1.17,,-,,375567.3,,13868.7,,3.69,,37345.98484501,ppt,777.34481728,ppt,2.08,,-,,442565.2,,120,,0.03,,41101.25006504,ppt,6.72583154,ppt,0.02,,-,,2242.9,,442.4,,19.72,,,,,,,,-,,813753.9,,2336.8,,0.29,,61906.54587905,ppt,130.98031782,ppt,0.21,,-,,298058.7,,6046.7,,2.03,,33001.59623988,ppt,338.92250878,ppt,1.03,,-,,318847.7,,14150.8,,4.44,,34166.82485404,ppt,793.15852245,ppt,2.32
Zr92(LR),-,,1618.4,,162.3,,10.03,,,,,,,,-,,234563.8,,304.3,,0.13,,,,,,,,-,,652530.1,,1002.7,,0.15,,,,,,,,-,,1724932,,30966.9,,1.8,,,,,,,,-,,5289064.8,,73356.8,,1.39,,,,,,,,-,,17818996.7,,129736.4,,0.73,,,,,,,,-,,53549146.6,,675212.6,,1.26,,,,,,,,-,,1503.9,,11.3,,0.75,,,,,,,,-,,36176040.6,,438962,,1.21,,1294356.67207351,ppt,15505.82494308,ppt,1.2,,-,,1882828.9,,37232.9,,1.98,,82988.60681153,ppt,1315.20766797,ppt,1.58,,-,,1347.4,,65.8,,4.89,,16527.44675526,ppt,2.32564129,ppt,0.01,,-,,3148966,,1048.2,,0.03,,127713.43489125,ppt,37.02636214,ppt,0.03,,-,,6318214.7,,64420.5,,1.02,,240530.00614118,ppt,2275.57858483,ppt,0.95,,-,,17942568.2,,15221.2,,0.08,,651146.85958149,ppt,537.67061069,ppt,0.08,,-,,1049045.8,,15279.1,,1.46,,54344.0319266,ppt,539.71816008,ppt,0.99,,-,,4076443.9,,23838.9,,0.58,,161283.36912257,ppt,842.08107207,ppt,0.52,,-,,26034.8,,34778.2,,133.58,,,,,,,,-,,1748097.8,,31240.1,,1.79,,79037.23672822,ppt,1103.51891053,ppt,1.4,,-,,7848622.1,,151092.2,,1.93,,293723.3559704,ppt,5337.15761845,ppt,1.82,,-,,4223753.5,,143763.2,,3.4,,165679.06327069,ppt,5078.2671962,ppt,3.07,,-,,1307738.3,,5636.1,,0.43,,62674.1958496,ppt,199.08999055,ppt,0.32,,-,,1138126.2,,73711.4,,6.48,,56682.84269274,ppt,2603.76909383,ppt,4.59,,-,,2249887.2,,5745,,0.26,,96821.0408012,ppt,202.9346876,ppt,0.21,,-,,586157.6,,19035.5,,3.25,,38051.71566075,ppt,672.40610497,ppt,1.77,,-,,693399.8,,6461.2,,0.93,,41839.92352645,ppt,228.23587896,ppt,0.55,,-,,3165,,509.8,,16.11,,,,,,,,-,,1279542.6,,6467.4,,0.51,,62544.7404582,ppt,228.45412187,ppt,0.37,,-,,469513.8,,5427.5,,1.16,,33931.41028768,ppt,191.71867222,ppt,0.57,,-,,508975.6,,9052.8,,1.78,,35325.35176828,ppt,319.78011712,ppt,0.91
Nb93(LR),-,,17.8,,4.6,,25.89,,,,,,,,-,,40.1,,1.5,,3.73,,,,,,,,-,,90.8,,5.3,,5.84,,,,,,,,-,,185.8,,18.7,,10.09,,,,,,,,-,,590.3,,3.2,,0.54,,,,,,,,-,,1773.1,,80.8,,4.56,,,,,,,,-,,5166.5,,17.7,,0.34,,,,,,,,-,,10.5,,0.7,,6.73,,,,,,,,-,,1245.5,,20.5,,1.65,,8.27245056,ppt,0.13478813,ppt,1.63,,-,,76.3,,1.8,,2.32,,0.5868814,ppt,0.01161967,ppt,1.98,,-,,9.6,,3.7,,38.42,,0.14885891,ppt,0.02427219,ppt,16.31,,-,,146.8,,7.4,,5.06,,1.05028326,ppt,0.0488026,ppt,4.65,,-,,436.8,,19.4,,4.45,,2.96596975,ppt,0.12781633,ppt,4.31,,-,,9397.3,,116.1,,1.24,,61.86451062,ppt,0.7634121,ppt,1.23,,-,,949.3,,42.1,,4.43,,6.34526118,ppt,0.27654807,ppt,4.36,,-,,354.5,,14.1,,3.99,,2.43592421,ppt,0.09295733,ppt,3.82,,-,,11.9,,5.1,,42.76,,,,,,,,-,,272.3,,7.4,,2.73,,1.8952887,ppt,0.0488026,ppt,2.57,,-,,1585.2,,33.3,,2.1,,10.50499584,ppt,0.21891452,ppt,2.08,,-,,360.8,,16.6,,4.61,,2.45692153,ppt,0.10922487,ppt,4.45,,-,,85.5,,4.9,,5.79,,0.64768235,ppt,0.03253507,ppt,5.02,,-,,157.5,,0.7,,0.45,,1.12094383,ppt,0.00464787,ppt,0.41,,-,,311,,8.5,,2.73,,2.13940544,ppt,0.0557744,ppt,2.61,,-,,57.8,,1.1,,1.84,,0.47477393,ppt,0.0069718,ppt,1.47,,-,,76.3,,3.2,,4.17,,0.59637584,ppt,0.0209154,ppt,3.51,,-,,8.9,,1.6,,17.68,,,,,,,,-,,196,,7.8,,3.97,,1.3835017,ppt,0.05112653,ppt,3.7,,-,,81.5,,4.2,,5.21,,0.63088449,ppt,0.0278872,ppt,4.42,,-,,76.3,,6,,7.88,,0.59637584,ppt,0.03950687,ppt,6.62
Ba137(LR),-,,27.1,,14.7,,54.39,,,,,,,,-,,29.7,,20.8,,70.05,,,,,,,,-,,153.2,,46.2,,30.19,,,,,,,,-,,115.4,,21.4,,18.59,,,,,,,,-,,359.6,,39.2,,10.9,,,,,,,,-,,1177.5,,7.1,,0.6,,,,,,,,-,,3057.7,,74.8,,2.45,,,,,,,,-,,9.7,,2,,20.2,,,,,,,,-,,84.2,,8.7,,10.29,,2.08673072,ppt,0.29610097,ppt,14.19,,-,,221.1,,42.7,,19.32,,6.76935893,ppt,1.46062147,ppt,21.58,,-,,32.4,,1.5,,4.54,,0.31428678,ppt,0.05021222,ppt,15.98,,-,,85.2,,21.2,,24.86,,2.12292485,ppt,0.7248025,ppt,34.14,,-,,268.1,,55.4,,20.64,,8.32105188,ppt,1.89295037,ppt,22.75,,-,,1210.2,,138.8,,11.47,,40.53791776,ppt,4.74822889,ppt,11.71,,-,,154.5,,58.7,,37.99,,4.36734127,ppt,2.00714539,ppt,45.96,,-,,268.9,,24.8,,9.23,,8.27801791,ppt,0.84880486,ppt,10.25,,-,,8.1,,4.3,,53.64,,,,,,,,-,,852.8,,74.7,,8.76,,28.24692119,ppt,2.55608757,ppt,9.05,,-,,961,,56.9,,5.92,,32.07333484,ppt,1.94668921,ppt,6.07,,-,,154.6,,34,,22.01,,4.49359326,ppt,1.16344572,ppt,25.89,,-,,241.2,,14.3,,5.92,,7.45676252,ppt,0.48848599,ppt,6.55,,-,,1013.6,,18.2,,1.79,,33.87173691,ppt,0.62216133,ppt,1.84,,-,,56,,15.4,,27.44,,1.06674007,ppt,0.52570013,ppt,49.28,,-,,108.7,,35.7,,32.81,,2.86913204,ppt,1.2198715,ppt,42.52,,-,,1368.8,,64,,4.68,,45.96361823,ppt,2.18972308,ppt,4.76,,-,,11.7,,4.7,,40.62,,,,,,,,-,,94.3,,22.8,,24.22,,2.37438385,ppt,0.78082524,ppt,32.89,,-,,603.7,,14.2,,2.36,,19.79611294,ppt,0.48727686,ppt,2.46,,-,,256.4,,14.2,,5.53,,7.91873649,ppt,0.48485862,ppt,6.12
La138(LR),-,,42.7,,2.1,,4.97,,,,,,,,-,,155.2,,5.9,,3.83,,,,,,,,-,,1019,,2.4,,0.24,,,,,,,,-,,717.8,,8.9,,1.24,,,,,,,,-,,2220.9,,12,,0.54,,,,,,,,-,,7048,,38.4,,0.54,,,,,,,,-,,20290.5,,116.4,,0.57,,,,,,,,-,,50.8,,0.6,,1.11,,,,,,,,-,,510.1,,1.1,,0.21,,0.6650816,ppt,0.00182694,ppt,0.27,,-,,1322.4,,25.7,,1.95,,2.06432048,ppt,0.04433381,ppt,2.15,,-,,177.7,,3.3,,1.87,,0.09253651,ppt,0.00572442,ppt,6.19,,-,,564,,5,,0.89,,0.7579221,ppt,0.00864753,ppt,1.14,,-,,2573.3,,76.8,,2.98,,4.20447474,ppt,0.13227066,ppt,3.15,,-,,8525.7,,170,,1.99,,14.45723464,ppt,0.29279803,ppt,2.03,,-,,842.5,,1.6,,0.18,,1.24262182,ppt,0.00267952,ppt,0.22,,-,,1712,,48.2,,2.81,,2.74021306,ppt,0.0829432,ppt,3.03,,-,,42.4,,0.3,,0.67,,,,,,,,-,,5534.1,,78.2,,1.41,,9.32370648,ppt,0.13470658,ppt,1.44,,-,,6312.9,,69.1,,1.09,,10.66016176,ppt,0.11899487,ppt,1.12,,-,,1179.5,,25.8,,2.19,,1.81809509,ppt,0.04445561,ppt,2.45,,-,,1279.9,,7.2,,0.56,,1.99111601,ppt,0.01242321,ppt,0.62,,-,,6838.6,,123.6,,1.81,,11.56574414,ppt,0.21289973,ppt,1.84,,-,,395.5,,1.2,,0.3,,0.45321925,ppt,0.00207054,ppt,0.46,,-,,593.1,,1.6,,0.27,,0.79374923,ppt,0.00280131,ppt,0.35,,-,,8357.9,,159.8,,1.91,,14.16820616,ppt,0.27525938,ppt,1.94,,-,,39.5,,2.9,,7.33,,,,,,,,-,,575.5,,3,,0.53,,0.76343396,ppt,0.00523724,ppt,0.69,,-,,3380.9,,56.5,,1.67,,5.59561806,ppt,0.09731515,ppt,1.74,,-,,1729.7,,39.7,,2.3,,2.75140904,ppt,0.06844946,ppt,2.49
La139(LR),-,,2.4,,0.9,,38.34,,,,,,,,-,,14.4,,2.6,,18.33,,,,,,,,-,,54.1,,3.7,,6.92,,,,,,,,-,,74.5,,7.1,,9.59,,,,,,,,-,,209.4,,7,,3.34,,,,,,,,-,,694.8,,3,,0.43,,,,,,,,-,,2024.6,,4.5,,0.22,,,,,,,,-,,3.4,,0.4,,10.55,,,,,,,,-,,22.1,,2.2,,9.94,,0.04569891,ppt,0.03754193,ppt,82.15,,-,,94.1,,0.6,,0.6,,1.27966685,ppt,0.00968824,ppt,0.76,,-,,9.8,,1.1,,10.88,,-0.16495765,ppt,0.01816545,ppt,11.01,,-,,29.9,,0.4,,1.18,,0.179286,ppt,0.00605515,ppt,3.38,,-,,162893.2,,1201.5,,0.74,,2789.82968658,ppt,20.57782123,ppt,0.74,,-,,56748.9,,195.7,,0.34,,971.94487472,ppt,3.35091992,ppt,0.34,,-,,225.5,,6.5,,2.88,,3.89089485,ppt,0.11141476,ppt,2.86,,-,,73.2,,1.3,,1.74,,1.28252127,ppt,0.02179854,ppt,1.7,,-,,24.5,,8.7,,35.43,,,,,,,,-,,633.5,,2.6,,0.41,,10.8793836,ppt,0.04480811,ppt,0.41,,-,,1925.2,,28.4,,1.48,,32.64009267,ppt,0.48683405,ppt,1.49,,-,,93.3,,1.6,,1.74,,1.26510928,ppt,0.02785369,ppt,2.2,,-,,49,,0.5,,1.01,,0.50811576,ppt,0.00847721,ppt,1.67,,-,,127,,74.6,,58.71,,1.84368948,ppt,1.27721633,ppt,69.28,,-,,25.1,,1,,3.94,,0.46101775,ppt,0.01695442,ppt,3.68,,-,,147.6,,5.7,,3.88,,2.55816381,ppt,0.09809343,ppt,3.83,,-,,824,,8.1,,0.99,,14.14427493,ppt,0.13926845,ppt,0.98,,-,,3.5,,0.3,,7.44,,,,,,,,-,,17.1,,6,,35.25,,0.32314902,ppt,0.10293755,ppt,31.85,,-,,100.9,,6.2,,6.09,,1.76006657,ppt,0.10535961,ppt,5.99,,-,,86,,1.8,,2.05,,1.50488098,ppt,0.03027575,ppt,2.01
Ce140(LR),-,,4.2,,0.3,,7.44,,,,,,,,-,,52.1,,0.2,,0.3,,,,,,,,-,,202,,12.7,,6.3,,,,,,,,-,,392,,4.2,,1.08,,,,,,,,-,,1170,,31.1,,2.66,,,,,,,,-,,3707.9,,49.5,,1.33,,,,,,,,-,,10863.9,,147.8,,1.36,,,,,,,,-,,7.1,,1.2,,17.37,,,,,,,,-,,3070.8,,109.7,,3.57,,48.99098041,ppt,1.74668636,ppt,3.57,,-,,324.5,,10.6,,3.27,,5.28123471,ppt,0.16881634,ppt,3.2,,-,,28.9,,1.6,,5.44,,0.5762419,ppt,0.02500983,ppt,4.34,,-,,1068,,49.5,,4.63,,17.11489731,ppt,0.78780957,ppt,4.6,,-,,252527.8,,1496,,0.59,,4019.83217382,ppt,23.80985608,ppt,0.59,,-,,328233.2,,3907.2,,1.19,,5224.77119322,ppt,62.18743656,ppt,1.19,,-,,7046.6,,118.9,,1.69,,112.64221163,ppt,1.89243113,ppt,1.68,,-,,901,,17,,1.88,,14.82827611,ppt,0.27010614,ppt,1.82,,-,,35,,2.4,,6.73,,,,,,,,-,,2406,,17,,0.71,,38.78209214,ppt,0.27010614,ppt,0.7,,-,,31115,,648.3,,2.08,,495.34766163,ppt,10.31917992,ppt,2.08,,-,,600.5,,17.7,,2.94,,9.67409399,ppt,0.28136056,ppt,2.91,,-,,262,,4.2,,1.62,,4.2864749,ppt,0.06752653,ppt,1.58,,-,,3476.2,,145.1,,4.17,,55.44418619,ppt,2.30940748,ppt,4.17,,-,,686.5,,60.1,,8.76,,11.48654635,ppt,0.95662591,ppt,8.33,,-,,263.5,,23.3,,8.86,,4.75401201,ppt,0.37139594,ppt,7.81,,-,,4660.6,,55.2,,1.18,,74.73814941,ppt,0.87784495,ppt,1.17,,-,,11.7,,5.5,,47.14,,,,,,,,-,,244,,14.1,,5.8,,4.44364695,ppt,0.22508845,ppt,5.07,,-,,369.5,,12,,3.25,,6.44112464,ppt,0.19132518,ppt,2.97,,-,,1134,,72.1,,6.36,,18.60902653,ppt,1.14795109,ppt,6.17
Pr141(LR),-,,93.6,,2,,2.1,,,,,,,,-,,17.6,,7.6,,43.27,,,,,,,,-,,44,,11.3,,25.71,,,,,,,,-,,114,,7.1,,6.2,,,,,,,,-,,313,,0,,0,,,,,,,,-,,948.5,,43.1,,4.55,,,,,,,,-,,2696.5,,96.9,,3.59,,,,,,,,-,,72.5,,3.5,,4.88,,,,,,,,-,,111.5,,16.3,,14.59,,1.50601897,ppt,0.20897373,ppt,13.88,,-,,123,,17,,13.8,,1.65378571,ppt,0.21805955,ppt,13.19,,-,,23.7,,0.5,,1.99,,0.37742368,ppt,0.00605721,ppt,1.6,,-,,33.5,,14.8,,44.33,,0.50377496,ppt,0.19080211,ppt,37.87,,-,,37507.9,,653.6,,1.74,,482.18353072,ppt,8.39801839,ppt,1.74,,-,,27063.8,,37.5,,0.14,,347.98498528,ppt,0.48245675,ppt,0.14,,-,,422.5,,17.7,,4.18,,5.42505003,ppt,0.22714536,ppt,4.19,,-,,50.3,,7.5,,14.85,,0.64226167,ppt,0.09590582,ppt,14.93,,-,,85,,5.7,,6.66,,,,,,,,-,,577,,18.4,,3.19,,7.41026412,ppt,0.23623118,ppt,3.19,,-,,2667.5,,58.7,,2.2,,34.34910543,ppt,0.7545769,ppt,2.2,,-,,67.5,,10.6,,15.71,,0.94065055,ppt,0.13628722,ppt,14.49,,-,,81.5,,2.1,,2.6,,1.1205405,ppt,0.02725744,ppt,2.43,,-,,178,,7.1,,3.97,,2.36049623,ppt,0.09085815,ppt,3.85,,-,,60.3,,5.2,,8.59,,1.00918006,ppt,0.06662931,ppt,6.6,,-,,82,,2.8,,3.45,,1.28758117,ppt,0.03634326,ppt,2.82,,-,,759,,36.8,,4.84,,9.9865452,ppt,0.47246236,ppt,4.73,,-,,91,,7.1,,7.77,,,,,,,,-,,24.1,,11.5,,47.57,,0.5437505,ppt,0.1473921,ppt,27.11,,-,,57.5,,0.7,,1.23,,0.97277376,ppt,0.00908581,ppt,0.93,,-,,97,,4.2,,4.37,,1.4803204,ppt,0.05451489,ppt,3.68
Nd146(LR),-,,63,,2.8,,4.49,,,,,,,,-,,24.2,,0.3,,1.3,,,,,,,,-,,34.3,,3.3,,9.61,,,,,,,,-,,57.5,,21.9,,38.12,,,,,,,,-,,179.6,,10.4,,5.82,,,,,,,,-,,402,,2.8,,0.7,,,,,,,,-,,1095,,19.8,,1.81,,,,,,,,-,,85.3,,13.7,,16.12,,,,,,,,-,,451.5,,2.1,,0.47,,25.84463714,ppt,0.13694417,ppt,0.53,,-,,157,,4.2,,2.7,,6.83286575,ppt,0.27388834,ppt,4.01,,-,,35.6,,3.1,,8.84,,-1.00711393,ppt,0.20288025,ppt,20.14,,-,,89,,4.2,,4.77,,2.44305096,ppt,0.27388834,ppt,11.21,,-,,24812.1,,401,,1.62,,1598.67959013,ppt,25.88473012,ppt,1.62,,-,,23752.4,,72.3,,0.3,,1530.26787726,ppt,4.66979612,ppt,0.31,,-,,538,,11.3,,2.1,,31.84835442,ppt,0.7303689,ppt,2.29,,-,,125.5,,4.9,,3.94,,5.21896325,ppt,0.31953639,ppt,6.12,,-,,88.5,,10.6,,11.98,,,,,,,,-,,580.5,,41.7,,7.19,,34.59198867,ppt,2.6932353,ppt,7.79,,-,,2814.1,,62.3,,2.21,,178.36165074,ppt,4.02159373,ppt,2.25,,-,,114.1,,4.2,,3.65,,4.06053991,ppt,0.26881633,ppt,6.62,,-,,107,,4.2,,3.97,,3.60506076,ppt,0.27388834,ppt,7.6,,-,,238.5,,13.4,,5.63,,12.09418788,ppt,0.86731306,ppt,7.17,,-,,111.3,,35.8,,32.18,,4.09281796,ppt,2.31283483,ppt,56.51,,-,,71,,12.7,,17.93,,1.48905526,ppt,0.82166501,ppt,55.18,,-,,694,,22.6,,3.26,,41.70750545,ppt,1.46073779,ppt,3.5,,-,,82,,21.2,,25.87,,,,,,,,-,,47.5,,0.7,,1.49,,-0.02801308,ppt,0.04564806,ppt,162.95,,-,,53.5,,0.7,,1.32,,0.35932352,ppt,0.04564806,ppt,12.7,,-,,121.7,,2.4,,1.94,,4.75989765,ppt,0.15216019,ppt,3.2
Sm152(LR),-,,0,,0,,,not def.,,,,,,,-,,12.4,,5.9,,47.35,,,,,,,,-,,38,,4.6,,12.18,,,,,,,,-,,104.7,,11.8,,11.25,,,,,,,,-,,310.9,,3.5,,1.13,,,,,,,,-,,933.5,,31.9,,3.42,,,,,,,,-,,2541.1,,121.6,,4.78,,,,,,,,-,,5.8,,0.5,,8.32,,,,,,,,-,,865.9,,0,,0,,34.92199807,ppt,0,ppt,0,,-,,87.8,,12,,13.63,,3.17403294,ppt,0.48809407,ppt,15.38,,-,,0,,0,,,not def.,-0.40822645,ppt,0,ppt,0,,-,,31.1,,0.2,,0.63,,0.86236769,ppt,0.00801468,ppt,0.93,,-,,13752.5,,193.7,,1.41,,560.56568857,ppt,7.90568127,ppt,1.41,,-,,21309.2,,61.4,,0.29,,868.91202359,ppt,2.5044275,ppt,0.29,,-,,628.8,,21.2,,3.37,,25.30549329,ppt,0.86558554,ppt,3.42,,-,,97.9,,16.4,,16.75,,3.64464015,ppt,0.66938615,ppt,18.37,,-,,1.4,,1.9,,141.42,,,,,,,,-,,657.2,,47.2,,7.19,,26.46432955,ppt,1.92737047,ppt,7.28,,-,,3352.5,,10.7,,0.32,,136.38851776,ppt,0.4371207,ppt,0.32,,-,,32.4,,3.7,,11.47,,0.91280608,ppt,0.15147747,ppt,16.59,,-,,13.3,,2.2,,16.27,,0.13519664,ppt,0.08841338,ppt,65.4,,-,,176.4,,21.3,,12.07,,6.78757547,ppt,0.86847083,ppt,12.8,,-,,83.8,,24.7,,29.52,,2.83085351,ppt,1.0098498,ppt,35.67,,-,,24,,1.2,,4.86,,0.3897486,ppt,0.0476072,ppt,12.21,,-,,434.4,,1.1,,0.26,,17.13268835,ppt,0.04616456,ppt,0.27,,-,,0,,0,,,not def.,,,,,,,-,,10.1,,1.3,,12.86,,-0.17912847,ppt,0.05289689,ppt,29.53,,-,,9.9,,2.3,,23.57,,-0.18660922,ppt,0.09521441,ppt,51.02,,-,,84.7,,9.4,,11.14,,2.86655709,ppt,0.38518557,ppt,13.44
