,Blank-1,,,,,,,,,,,,,,TEA-5,,,,,,,,,,,,,,TEA-4,,,,,,,,,,,,,,TEA-3,,,,,,,,,,,,,,TEA-2,,,,,,,,,,,,,,TEA-1,,,,,,,,,,,,,,TEA-0,,,,,,,,,,,,,,Blank-2,,,,,,,,,,,,,,RSES58 z6.10c L1,,,,,,,,,,,,,,RSES58 z6.10c L2,,,,,,,,,,,,,,RSES58 z6.10c L3,,,,,,,,,,,,,,RSES58 z6.10c R,,,,,,,,,,,,,,RSES58 z6.10d L1,,,,,,,,,,,,,,RSES58 z6.10d L2,,,,,,,,,,,,,,RSES58 z6.10d L3,,,,,,,,,,,,,,RSES58 z6.10d R,,,,,,,,,,,,,,Blank-3,,,,,,,,,,,,,,RSES59 z2.9a L1,,,,,,,,,,,,,,RSES59 z2.9a L2,,,,,,,,,,,,,,RSES59 z2.9a L3,,,,,,,,,,,,,,RSES59 z2.9a R,,,,,,,,,,,,,,RSES59 z2.9b L1,,,,,,,,,,,,,,RSES59 z2.9b L2,,,,,,,,,,,,,,RSES59 z2.9b L3,,,,,,,,,,,,,,RSES59 z2.9b R,,,,,,,,,,,,,,Blank-4,,,,,,,,,,,,,,RSES59 z2.9c L1,,,,,,,,,,,,,,RSES59 z2.9c L2,,,,,,,,,,,,,,RSES59 z2.9c L3,,,,,,,,,,,,,,RSES59 z2.9c R,,,,,,,,,,,,,,RSES59 z2.9d L1,,,,,,,,,,,,,,RSES59 z2.9d L2,,,,,,,,,,,,,,RSES59 z2.9d L3,,,,,,,,,,,,,,RSES59 z2.9d R,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isotope,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,Error,,Intensity AVG,,Intensity STD,,Intensity RSD,,Concentration AVG,,Concentration AVG,,Concentration RSD,,
,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,,,[cps],,[cps],,[%],,,,,,[%],,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sc45(LR),-,,766184.0,,54817.2,,7.15,,,,,,,,-,,1053505.6,,694.7,,0.07,,,,,,,,-,,1052503.2,,39773.3,,3.78,,,,,,,,-,,1025409.6,,1441.4,,0.14,,,,,,,,-,,1239900.8,,35516.0,,2.86,,,,,,,,-,,1788796.8,,51418.5,,2.87,,,,,,,,-,,3025900.8,,8897.1,,0.29,,,,,,,,-,,414686.4,,23384.3,,5.64,,,,,,,,-,,979304.8,,20279.8,,2.07,,1621.522,ppt,1621.522,ppt,6.39,,-,,921155.2,,23668.3,,2.57,,1324.352,ppt,1324.352,ppt,9.13,,-,,885772.0,,1338.4,,0.15,,1143.528,ppt,1143.528,ppt,0.60,,-,,935524.8,,13805.0,,1.48,,1397.787,ppt,1397.787,ppt,5.05,,-,,931956.8,,26252.3,,2.82,,1379.553,ppt,1379.553,ppt,9.72,,-,,912029.6,,35001.2,,3.84,,1277.716,ppt,1277.716,ppt,14.00,,-,,829996.8,,14429.5,,1.74,,858.493,ppt,858.493,ppt,8.59,,-,,853522.4,,18401.7,,2.16,,978.719,ppt,978.719,ppt,9.61,,-,,303718.0,,29834.8,,9.82,,,,,,,,-,,925981.6,,15944.4,,1.72,,1916.114,ppt,1916.114,ppt,4.25,,-,,859298.4,,3752.8,,0.44,,1575.334,ppt,1575.334,ppt,1.22,,-,,763696.0,,142.6,,0.02,,1086.764,ppt,1086.764,ppt,0.07,,-,,1153056.0,,43670.9,,3.79,,3076.563,ppt,3076.563,ppt,7.25,,-,,982797.6,,17376.7,,1.77,,2206.469,ppt,2206.469,ppt,4.02,,-,,800411.2,,35918.8,,4.49,,1274.394,ppt,1274.394,ppt,14.40,,-,,703852.0,,6180.7,,0.88,,780.935,ppt,780.935,ppt,4.04,,-,,965243.2,,10288.7,,1.07,,2116.758,ppt,2116.758,ppt,2.48,,-,,252550.8,,23090.7,,9.14,,,,,,,,-,,687548.8,,14619.6,,2.13,,959.105,ppt,959.105,ppt,7.79,,-,,691461.6,,24346.0,,3.52,,979.101,ppt,979.101,ppt,12.71,,-,,615876.8,,11073.9,,1.80,,592.830,ppt,592.830,ppt,9.55,,-,,822376.8,,6373.0,,0.77,,1648.135,ppt,1648.135,ppt,1.98,,-,,633124.0,,8264.7,,1.31,,680.970,ppt,680.970,ppt,6.20,,-,,601550.4,,5288.0,,0.88,,519.615,ppt,519.615,ppt,5.20,,-,,602573.6,,27158.6,,4.51,,524.844,ppt,524.844,ppt,26.44,,-,,581756.8,,8922.0,,1.53,,418.461,ppt,418.461,ppt,10.90,,
Ti48(LR),-,,3087.1,,244.5,,7.92,,,,,,,,-,,47710.6,,585.5,,1.23,,,,,,,,-,,48684.4,,2978.4,,6.12,,,,,,,,-,,46744.3,,1036.7,,2.22,,,,,,,,-,,50333.7,,1306.9,,2.60,,,,,,,,-,,50015.0,,4214.4,,8.43,,,,,,,,-,,41047.3,,2029.7,,4.94,,,,,,,,-,,2398.4,,113.3,,4.72,,,,,,,,-,,59232.0,,2031.4,,3.43,,-160.983,ppt,-160.983,ppt,18.87,,-,,49786.7,,3557.5,,7.15,,-19.724,ppt,-19.724,ppt,269.73,,-,,49254.1,,2208.0,,4.48,,-11.760,ppt,-11.760,ppt,280.79,,-,,52372.2,,113.5,,0.22,,-58.392,ppt,-58.392,ppt,2.91,,-,,57426.8,,443.8,,0.77,,-133.986,ppt,-133.986,ppt,4.95,,-,,52620.8,,876.5,,1.67,,-62.110,ppt,-62.110,ppt,21.11,,-,,50356.4,,1303.7,,2.59,,-28.246,ppt,-28.246,ppt,69.03,,-,,53959.5,,1520.0,,2.82,,-82.131,ppt,-82.131,ppt,27.68,,-,,2268.2,,163.0,,7.18,,,,,,,,-,,79625.1,,2973.1,,3.73,,-467.916,ppt,-467.916,ppt,9.50,,-,,196695.2,,7596.0,,3.86,,-2218.737,ppt,-2218.737,ppt,5.12,,-,,55386.6,,1237.9,,2.24,,-105.421,ppt,-105.421,ppt,17.56,,-,,103125.1,,2584.5,,2.51,,-819.366,ppt,-819.366,ppt,4.72,,-,,108778.9,,2650.7,,2.44,,-903.920,ppt,-903.920,ppt,4.39,,-,,86964.1,,2422.7,,2.79,,-577.673,ppt,-577.673,ppt,6.27,,-,,59837.7,,45.3,,0.08,,-171.988,ppt,-171.988,ppt,0.39,,-,,73091.8,,2619.7,,3.58,,-370.208,ppt,-370.208,ppt,10.58,,-,,1982.8,,85.1,,4.29,,,,,,,,-,,71123.5,,577.2,,0.81,,-345.040,ppt,-345.040,ppt,2.50,,-,,391355.2,,9454.9,,2.42,,-5134.209,ppt,-5134.209,ppt,2.75,,-,,54615.0,,2071.5,,3.79,,-98.151,ppt,-98.151,ppt,31.56,,-,,70123.4,,1068.7,,1.52,,-330.083,ppt,-330.083,ppt,4.84,,-,,68377.7,,351.5,,0.51,,-303.977,ppt,-303.977,ppt,1.73,,-,,53775.8,,3220.8,,5.99,,-85.600,ppt,-85.600,ppt,56.27,,-,,71441.6,,911.6,,1.28,,-349.798,ppt,-349.798,ppt,3.90,,-,,53567.3,,3053.8,,5.70,,-82.483,ppt,-82.483,ppt,55.37,,
Ti49(LR),-,,1166.0,,99.6,,8.54,,,,,,,,-,,22713.8,,1091.9,,4.81,,,,,,,,-,,22683.8,,1290.6,,5.69,,,,,,,,-,,21648.4,,953.7,,4.41,,,,,,,,-,,21808.9,,1457.2,,6.68,,,,,,,,-,,18367.3,,609.6,,3.32,,,,,,,,-,,6400.8,,715.5,,11.18,,,,,,,,-,,830.8,,0.1,,0.01,,,,,,,,-,,23059.8,,1148.7,,4.98,,-1.925,ppt,-1.925,ppt,372.85,,-,,23004.6,,701.9,,3.05,,-1.580,ppt,-1.580,ppt,277.59,,-,,22864.2,,92.2,,0.40,,-0.703,ppt,-0.703,ppt,81.95,,-,,24498.7,,744.4,,3.04,,-10.916,ppt,-10.916,ppt,42.61,,-,,25055.3,,794.1,,3.17,,-14.394,ppt,-14.394,ppt,34.47,,-,,24917.6,,230.3,,0.92,,-13.533,ppt,-13.533,ppt,10.63,,-,,25073.0,,1166.6,,4.65,,-14.504,ppt,-14.504,ppt,50.26,,-,,26058.3,,687.9,,2.64,,-20.661,ppt,-20.661,ppt,20.80,,-,,923.4,,88.5,,9.59,,,,,,,,-,,30087.9,,641.9,,2.13,,-45.262,ppt,-45.262,ppt,8.86,,-,,37371.8,,670.5,,1.79,,-90.775,ppt,-90.775,ppt,4.62,,-,,26860.6,,1113.4,,4.15,,-25.096,ppt,-25.096,ppt,27.72,,-,,34160.9,,1209.8,,3.54,,-70.713,ppt,-70.713,ppt,10.69,,-,,34986.1,,297.9,,0.85,,-75.869,ppt,-75.869,ppt,2.45,,-,,31507.2,,287.2,,0.91,,-54.131,ppt,-54.131,ppt,3.32,,-,,29526.1,,358.3,,1.21,,-41.752,ppt,-41.752,ppt,5.36,,-,,33305.6,,865.5,,2.60,,-65.368,ppt,-65.368,ppt,8.27,,-,,893.5,,67.3,,7.53,,,,,,,,-,,31226.3,,762.5,,2.44,,-52.563,ppt,-52.563,ppt,9.06,,-,,48508.4,,3.5,,0.01,,-160.550,ppt,-160.550,ppt,0.01,,-,,27956.3,,1038.9,,3.72,,-32.130,ppt,-32.130,ppt,20.20,,-,,33064.8,,156.1,,0.47,,-64.050,ppt,-64.050,ppt,1.52,,-,,29212.6,,645.3,,2.21,,-39.980,ppt,-39.980,ppt,10.09,,-,,28224.7,,418.5,,1.48,,-33.806,ppt,-33.806,ppt,7.73,,-,,29844.6,,1298.0,,4.35,,-43.929,ppt,-43.929,ppt,18.46,,-,,29134.9,,1003.6,,3.44,,-39.494,ppt,-39.494,ppt,15.88,,
Y89(LR),-,,9.4,,13.3,,141.42,,,,,,,,-,,4046.4,,205.4,,5.08,,,,,,,,-,,10516.8,,513.8,,4.89,,,,,,,,-,,27785.8,,634.7,,2.28,,,,,,,,-,,82503.2,,110.3,,0.13,,,,,,,,-,,273851.4,,2020.3,,0.74,,,,,,,,-,,830892.8,,9888.2,,1.19,,,,,,,,-,,22.9,,14.7,,64.28,,,,,,,,-,,76834.0,,1002.4,,1.30,,1049.150,ppt,1049.150,ppt,1.19,,-,,27572.7,,21.2,,0.08,,435.660,ppt,435.660,ppt,0.06,,-,,16811.1,,60.3,,0.36,,301.637,ppt,301.637,ppt,0.25,,-,,106876.9,,715.2,,0.67,,1423.298,ppt,1423.298,ppt,0.63,,-,,160743.2,,2198.8,,1.37,,2094.138,ppt,2094.138,ppt,1.31,,-,,53692.4,,63.8,,0.12,,760.950,ppt,760.950,ppt,0.10,,-,,28884.1,,365.2,,1.26,,451.992,ppt,451.992,ppt,1.01,,-,,100257.2,,885.9,,0.88,,1340.858,ppt,1340.858,ppt,0.82,,-,,11.7,,4.7,,40.41,,,,,,,,-,,369590.4,,267.0,,0.07,,4695.217,ppt,4695.217,ppt,0.07,,-,,177588.2,,3090.6,,1.74,,2304.062,ppt,2304.062,ppt,1.67,,-,,90766.8,,1042.6,,1.15,,1222.806,ppt,1222.806,ppt,1.06,,-,,879924.8,,2866.9,,0.33,,11050.815,ppt,11050.815,ppt,0.32,,-,,1230064.0,,21251.7,,1.73,,15411.375,ppt,15411.375,ppt,1.72,,-,,200935.2,,1921.1,,0.96,,2594.820,ppt,2594.820,ppt,0.92,,-,,70909.7,,138.5,,0.20,,975.510,ppt,975.510,ppt,0.18,,-,,371996.8,,862.1,,0.23,,4725.186,ppt,4725.186,ppt,0.23,,-,,18.1,,13.7,,76.15,,,,,,,,-,,161323.2,,442.4,,0.27,,2101.421,ppt,2101.421,ppt,0.26,,-,,46638.7,,1682.6,,3.61,,673.164,ppt,673.164,ppt,3.11,,-,,3217.4,,308.2,,9.58,,132.405,ppt,132.405,ppt,2.90,,-,,420753.6,,2802.4,,0.67,,5332.313,ppt,5332.313,ppt,0.65,,-,,24270.7,,563.8,,2.32,,394.598,ppt,394.598,ppt,1.78,,-,,5970.0,,56.7,,0.95,,166.685,ppt,166.685,ppt,0.42,,-,,22445.7,,911.2,,4.06,,371.869,ppt,371.869,ppt,3.05,,-,,77.5,,3.5,,4.56,,93.301,ppt,93.301,ppt,0.05,,
